Liver_DSC,Liver_IoU,Liver_Precision,Liver_Recall,Liver_VOE,Liver_RVD,Liver_ASSD,Liver_MSD,Liver_ICC,Tumor_DSC,Tumor_IoU,Tumor_Precision,Tumor_Recall,Tumor_VOE,Tumor_RVD,Tumor_ASSD,Tumor_MSD,Tumor_ICC
0.9929947,0.98608696,0.992126,0.993865,0.013913035,0.0017528484,0.007004492536592435,1.0,0.9924690127372742,0.9814815,0.96363634,0.972477,0.9906541,0.03636366,0.018691588,0.01843436508616994,1.0,0.9813995361328125
0.98615193,0.9726821,0.99491954,0.97753745,0.027317882,-0.017470881,0.013771501350416538,1.0,0.9851140975952148,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9574468,0.9183674,0.99999976,0.91836715,0.081632614,-0.08163264,0.04081632653061224,1.0,0.9582042694091797,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9872773,0.9748744,0.988675,0.98588365,0.025125623,-0.0028232636,0.013072496912457123,1.0,0.9857394695281982,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9871873,0.9746988,0.98179615,0.99263805,0.025301218,0.011042945,0.012782923342664839,1.0,0.9857797026634216,0.7777779,0.636364,0.99999857,0.6363631,0.36363602,-0.36363605,0.18181818181818182,1.0,0.7976247668266296
0.994297,0.9886588,0.9930659,0.99553126,0.011341214,0.0024826217,0.005701422386041641,1.0,0.9934967756271362,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.98914355,0.9785203,0.98700047,0.99129593,0.021479726,0.004352031,0.010951938562752887,1.4142135623730951,0.9875692129135132,0.86666673,0.764706,0.8124995,0.9285708,0.23529398,0.14285704,0.1294642857142857,1.0,0.8684808015823364
0.9897959,0.97979796,0.9974293,0.98227847,0.02020204,-0.015189873,0.010146106537372687,1.0,0.9890439510345459,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9909425,0.98204756,0.9868357,0.9950836,0.017952442,0.008357915,0.009040365469131062,1.0,0.9896646738052368,0.8907563,0.8030304,0.8688523,0.9137929,0.19696963,0.05172413,0.10867721876766535,1.0,0.8906457424163818
0.98053354,0.96181047,0.9883721,0.9728183,0.03818953,-0.015736766,0.023004402380448624,3.0,0.978766679763794,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9837083,0.96793896,0.97839504,0.98907954,0.03206104,0.010920437,0.016262687544538818,1.0,0.9830602407455444,0.9558824,0.91549295,0.9848484,0.92857134,0.08450705,-0.05714285,0.04329004329004329,1.0,0.9561144113540649
0.98862296,0.9775019,0.99604744,0.9813084,0.022498071,-0.014797508,0.011322078977503602,1.0,0.9876967668533325,0.94736844,0.90000004,0.93749994,0.95744675,0.099999964,0.021276593,0.118079665097677,7.615773105863909,0.9471171498298645
0.9866864,0.97372264,0.98522896,0.98814815,0.026277363,0.002962963,0.013311450298156353,1.0,0.9861120581626892,0.9586777,0.9206349,0.98305064,0.9354837,0.079365075,-0.048387088,0.04073264078731547,1.0,0.9588170647621155
0.9937198,0.987518,0.9913253,0.99612594,0.0124819875,0.004842615,0.006274395402432976,1.0,0.9928168654441833,0.97630334,0.9537037,0.9903845,0.96261674,0.0462963,-0.02803738,0.023499281092739036,1.0,0.9762483239173889
0.99435735,0.98877805,0.99874055,0.99001247,0.011221945,-0.008739077,0.005623480724660924,1.0,0.9940836429595947,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9905894,0.9813543,0.99304867,0.9881423,0.018645704,-0.0049407114,0.009404524062785795,1.0,0.989979088306427,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.97602254,0.95316803,0.98016995,0.9719101,0.046831965,-0.008426966,0.02395995798453067,1.0,0.9754992723464966,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.976,0.95312494,0.9606299,0.99186987,0.04687506,0.032520324,0.023750080020485245,1.0,0.9759430885314941,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.99390864,0.987891,0.9954245,0.99239737,0.012108982,-0.0030410541,0.010927373178243232,8.06225774829855,0.993073582649231,0.96954316,0.9408867,0.9794871,0.95979893,0.059113324,-0.0201005,0.030356912768973073,1.0,0.9692211151123047
0.9910736,0.9823051,0.99131274,0.99083453,0.01769489,-0.00048239267,0.00902626647878928,1.4142135623730951,0.9897794127464294,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.98441344,0.96930534,0.9756098,0.9933775,0.030694664,0.01821192,0.01584927225119724,1.4142135623730951,0.9838539361953735,0.85714304,0.7500006,0.74999815,0.99999666,0.2499994,0.3333322,0.125,0.0,0.8659936189651489
0.99343544,0.98695654,0.99126637,0.99561405,0.013043463,0.004385965,0.006559794683214586,1.0,0.9932463765144348,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9794239,0.9596774,0.98347104,0.97540975,0.0403226,-0.008196721,0.03384905578991443,4.242640687119285,0.9792742729187012,0.86666673,0.764706,0.8124995,0.9285708,0.23529398,0.14285704,0.1294642857142857,1.0,0.8684835433959961
0.9633508,0.9292929,0.9787234,0.9484536,0.07070708,-0.030927835,0.3096200525272872,16.401219466856727,0.9625988006591797,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9716981,0.94495416,0.95260113,0.99157643,0.055045843,0.04091456,0.03495947238851389,1.0,0.9703686833381653,3.3333222e-06,3.3333222e-06,0.0,0.0,0.99999666,-0.99999666,0.0,0.0,0.0
