Liver_DSC,Liver_IoU,Liver_Precision,Liver_Recall,Liver_VOE,Liver_RVD,Liver_ASSD,Liver_MSD,Liver_ICC,Tumor_DSC,Tumor_IoU,Tumor_Precision,Tumor_Recall,Tumor_VOE,Tumor_RVD,Tumor_ASSD,Tumor_MSD,Tumor_ICC
0.9941061,0.98828125,0.99215686,0.996063,0.01171875,0.003937008,0.005890072564458854,1.0,0.9937159419059753,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.99260104,0.98531073,0.98922294,0.99600226,0.014689267,0.0068532266,0.0073874000530610015,1.0,0.9917181134223938,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.99381626,0.9877085,0.9942554,0.9933775,0.012291491,-0.0008830022,0.006183551693965403,1.0,0.9928247928619385,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.98507464,0.9705882,0.98571426,0.9844358,0.029411793,-0.0012970169,0.015193579297444106,1.4142135623730951,0.984341025352478,0.94949496,0.9038462,0.93999976,0.95918345,0.096153796,0.02040816,0.050408163265306116,1.0,0.9493900537490845
0.9948052,0.9896641,0.9973958,0.992228,0.010335922,-0.005181347,0.0051880936960276335,1.0,0.9945539236068726,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9894822,0.9791834,0.99430895,0.9847021,0.020816624,-0.009661836,0.010494481756411767,1.0,0.9886409044265747,0.9302326,0.86956525,0.9090905,0.95238054,0.13043475,0.047619026,0.06926406926406926,1.0,0.9303890466690063
0.9907773,0.98172325,0.9929578,0.9886065,0.018276751,-0.004382121,0.009217883991062941,1.0,0.9900908470153809,0.9683258,0.9385965,0.9385964,0.99999994,0.061403513,0.06542055,0.03070175438596491,0.0,0.9686048030853271
0.98742664,0.97516555,0.9949324,0.9800333,0.024834454,-0.014975041,0.01251714484867563,1.0,0.9864705204963684,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.96842104,0.93877554,0.99999976,0.9387753,0.06122446,-0.061224476,0.030612244897959183,1.0,0.9688191413879395,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.98695403,0.9742441,0.991453,0.9824958,0.025755882,-0.009034444,0.013261640845133208,1.0,0.9853922128677368,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9898742,0.9799514,0.99017805,0.98957056,0.020048618,-0.00061349693,0.010125712262783068,1.0,0.9887571930885315,0.90000004,0.818182,0.9999989,0.8181811,0.18181801,-0.18181802,0.09090909090909091,1.0,0.9044746160507202
0.9933185,0.9867257,0.9901332,0.99652433,0.013274312,0.006454816,0.006671234265910702,1.0,0.9923825263977051,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
