Liver_DSC,Liver_IoU,Liver_Precision,Liver_Recall,Liver_VOE,Liver_RVD,Liver_ASSD,Liver_MSD,Liver_ICC,Tumor_DSC,Tumor_IoU,Tumor_Precision,Tumor_Recall,Tumor_VOE,Tumor_RVD,Tumor_ASSD,Tumor_MSD,Tumor_ICC
0.9752828,0.95175797,0.98895496,0.96198344,0.048242033,-0.027272727,0.204820563705883,27.80287754891569,0.9734469652175903,0.9392713,0.88549614,0.95867765,0.92063487,0.11450386,-0.039682537,0.06034369670733307,1.0,0.9390010833740234
0.97913325,0.9591195,0.98228663,0.976,0.0408805,-0.0064,0.02085668276972625,1.0,0.9783152937889099,0.95652175,0.9166667,0.988764,0.9263157,0.08333331,-0.063157886,0.04246008279124778,1.0,0.9567872285842896
0.98001736,0.9608177,0.96907216,0.99121267,0.039182305,0.022847101,0.01985759063649376,1.0,0.9793521165847778,4.999975e-06,4.999975e-06,0.0,0.0,0.999995,-0.999995,0.0,0.0,0.0
0.9909209,0.9820051,0.99134946,0.99049264,0.01799488,-0.00086430425,0.00907893280857007,1.0,0.9902310371398926,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.99556345,0.99116606,0.99116606,1.0,0.008833945,0.0089126555,0.00441696113074205,0.0,0.9952425956726074,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9921623,0.98444647,0.9972196,0.987156,0.015553534,-0.010091743,0.007812194437595123,1.0,0.9909852743148804,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9776423,0.9562624,0.98163265,0.9736842,0.04373759,-0.008097166,0.02234156820622986,1.0,0.976954460144043,0.9391304,0.8852459,0.9642855,0.91525406,0.11475408,-0.05084745,0.06023002421307506,1.0,0.939233660697937
0.993391,0.9868687,0.993391,0.993391,0.0131313205,0.0,0.013143485308819619,8.06225774829855,0.9924898147583008,0.9776675,0.9563107,0.9849999,0.97044325,0.04368931,-0.014778324,0.02227832512315271,1.0,0.9774171113967896
0.99648505,0.9929947,0.9991189,0.993865,0.0070052743,-0.0052585453,0.003508013296937921,1.0,0.9962287545204163,1.0,1.0,0.99999666,0.99999666,0.0,0.0,0.0,0.0,0.9999958276748657
0.9916992,0.9835351,0.9975442,0.98592234,0.016464889,-0.011650485,0.008266732790356114,1.0,0.9905345439910889,0.96,0.9230769,0.9767441,0.9438201,0.07692307,-0.03370786,0.056571727201463286,4.0,0.9599279761314392
0.99659634,0.99321574,0.99727523,0.9959184,0.0067842603,-0.0013605442,0.0034032141466941003,1.0,0.9964374303817749,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.990902,0.98196805,0.9916753,0.9901299,0.018031955,-0.0015584416,0.009097395840371909,1.0,0.9896929264068604,0.90909094,0.8333334,0.86956483,0.95238054,0.16666663,0.09523805,0.08902691511387163,1.0,0.9099158048629761
0.9939256,0.9879245,0.9984744,0.98941797,0.012075484,-0.009070295,0.006053781797488891,1.0,0.9934037923812866,0.9885057,0.97727275,0.9772726,0.99999994,0.022727251,0.023255812,0.011363636363636364,0.0,0.9885119199752808
0.9876869,0.9756733,0.9902998,0.9850877,0.024326682,-0.005263158,0.012306228534298708,1.0,0.9867771863937378,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.99328387,0.9866573,0.99153143,0.9950425,0.013342679,0.0035410766,0.0067130513533559515,1.0,0.9926497936248779,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.98808056,0.9764419,0.98930043,0.98686373,0.02355808,-0.0024630541,0.01191793873786211,1.0,0.9871243238449097,0.73170733,0.57692325,0.99999934,0.5769229,0.42307675,-0.42307678,1.0071974741854786,7.615773105863909,0.7592998743057251
0.9912075,0.98256826,0.9906268,0.99178886,0.017431736,0.0011730206,0.008792156498942598,1.0,0.9901877641677856,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.99378884,0.9876543,0.997921,0.9896907,0.012345672,-0.008247423,0.006194140214758771,1.0,0.9934084415435791,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.99415207,0.9883721,0.9929078,0.9953994,0.0116279125,0.0025094103,0.00584639205531381,1.0,0.9931521415710449,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9717314,0.94501716,0.96153843,0.98214287,0.05498284,0.021428572,0.029141651099741185,2.23606797749979,0.9702482223510742,0.9368421,0.88118815,0.9175257,0.95698917,0.118811846,0.04301075,0.06274248974614788,1.0,0.9366867542266846
0.9942911,0.9886471,0.99334604,0.99523807,0.011352897,0.0019047619,0.005707948578671012,1.0,0.9938986301422119,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.97319037,0.94778067,0.968,0.97843665,0.05221933,0.010781671,0.02678167115902965,1.0,0.9725840091705322,1.6666638e-06,1.6666638e-06,0.0,0.0,0.99999833,600000.0,0.0,0.0,0.0
0.9930961,0.98628694,0.9936238,0.992569,0.013713062,-0.0010615712,0.006903596706760436,1.0,0.9921990633010864,0.9655173,0.9333334,0.93333274,0.99999934,0.0666666,0.07142852,0.03333333333333333,0.0,0.9660652875900269
0.9944728,0.98900634,0.9970162,0.99194235,0.0109936595,-0.0050890585,0.005520739106573041,1.0,0.9935489892959595,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9934066,0.98689955,0.99559474,0.99122804,0.013100445,-0.004385965,0.006588608084086869,1.0,0.992702066898346,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9608541,0.9246575,0.98540133,0.9374999,0.07534248,-0.048611104,0.07460887009776529,5.385164807134504,0.9608222842216492,0.8888889,0.8000001,0.833333,0.95238054,0.19999993,0.14285707,0.10714285714285714,1.0,0.8907296657562256
0.99014544,0.9804833,0.99247414,0.9878277,0.019516706,-0.0046816478,0.009849077411467087,1.0,0.9894591569900513,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.98627925,0.97292995,0.98974085,0.98284185,0.027070045,-0.0069705094,0.013819727317111705,1.4142135623730951,0.984534740447998,0.7826088,0.6428574,0.9999989,0.6428567,0.35714263,-0.35714263,6.170768467086914,35.38361202590826,0.8016585111618042
0.98190594,0.96445495,0.9713604,0.99268293,0.03554505,0.021951219,0.017978345654578266,1.0,0.9814926981925964,0.90322584,0.8235294,0.99999964,0.8235291,0.17647058,-0.17647053,0.08823529411764706,1.0,0.9073212742805481
0.99409837,0.988266,0.9973684,0.9908497,0.011734009,-0.006535948,0.005890952872377021,1.0,0.9938113689422607,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9781421,0.95721924,0.9928685,0.96384615,0.042780757,-0.02923077,0.02542688275488915,4.242640687119285,0.9764147996902466,0.5000002,0.3333337,0.33333316,0.99999833,0.66666627,1.9999967,0.41369228408311587,0.0,0.57713782787323
0.99165404,0.9834462,0.9864151,0.9969489,0.01655382,0.010678872,0.00831800584315588,1.0,0.9909446835517883,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.988154,0.9765854,0.9910891,0.9852362,0.023414612,-0.005905512,0.011837335308333983,1.0,0.9873818755149841,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.99346036,0.98700565,0.98924124,0.9977156,0.012994349,0.008566533,0.006521592903068494,1.0,0.9926880598068237,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.99381626,0.9877085,0.9942554,0.9933775,0.012291491,-0.0008830022,0.006183551693965403,1.0,0.9928247928619385,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
